artists,album_name,track_name,popularity,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_genre,duration_min,duration_category,popularity_category
Hozier,Hozier,Like Real People Do,68.0,False,0.569,0.183,7,-14.371,1,0.0298,0.914,0.12175,0.106,0.13,70.06,songwriter,3.300483333333333,Media,Alta
Jax,Pop n' Fresh,Victoria's Secret,0.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Hozier,Hozier,Cherry Wine - Live,67.0,False,0.418,0.111,1,-14.848,1,0.0389,0.953,0.00342,0.0982,0.228,82.508,songwriter,4.00245,Larga,Alta
Em Beihold,Отново на училище,Numb Little Bug,2.0,False,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,songwriter,2.8206166666666665,Media,Muy baja
Jax,Top Off Snap Hits,Victoria's Secret,0.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Jax,Happy Pop Vibes,Victoria's Secret,0.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Jax,Pop Hits Now,Victoria's Secret,0.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Jax,Daily Pop Mix,Victoria's Secret,0.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Jax,Upbeat Pop,Victoria's Secret,0.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Jax,It's You - Fresh Hits,Victoria's Secret,0.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Jax,Baddest of Them All,Victoria's Secret,0.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Em Beihold,Frühstücksmusik Herbst/Winter 2022/2023,Numb Little Bug,0.0,False,0.742,0.527,8,-6.892,0,0.0769,0.327,0.0,0.25,0.638,84.974,songwriter,2.8206166666666665,Media,Muy baja
Jax,I'm Blue - Hits of 2022,Victoria's Secret,1.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Anson Seabra,CHRISTMAS TOP HITS 2022,Christmas Got Colder,0.0,False,0.585,0.274,5,-9.831,1,0.0717,0.791,0.0,0.109,0.471,81.37,songwriter,2.1601666666666666,Corta,Muy baja
Jax,Am I Ready - Pop Night Out,Victoria’s Secret,3.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Anson Seabra,Frühstücksmusik Herbst/Winter 2022/2023,Come Close,0.0,False,0.44,0.241,7,-11.581,1,0.0512,0.884,0.0,0.112,0.277,78.083,songwriter,2.9966,Media,Muy baja
Jax,All Bops,Victoria's Secret,0.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Anson Seabra,Alternative Christmas 2022,Christmas Got Colder,0.0,False,0.585,0.274,5,-9.831,1,0.0717,0.791,0.0,0.109,0.471,81.37,songwriter,2.1601666666666666,Corta,Muy baja
Anson Seabra,Weihnachtspop 2022,Christmas Got Colder,0.0,False,0.585,0.274,5,-9.831,1,0.0717,0.791,0.0,0.109,0.471,81.37,songwriter,2.1601666666666666,Corta,Muy baja
Jax,Pop Brandneu,Victoria's Secret,0.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Anson Seabra,Pop Christmas 2022,Christmas Got Colder,0.0,False,0.585,0.274,5,-9.831,1,0.0717,0.791,0.0,0.109,0.471,81.37,songwriter,2.1601666666666666,Corta,Muy baja
Jax,Your Perfect Soundtrack,Victoria's Secret,0.0,True,0.586,0.556,6,-7.639,1,0.0592,0.00655,0.0,0.0836,0.517,167.018,songwriter,2.9354,Media,Muy baja
Annie Lennox,Helloween Party,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",2.0,False,0.563,0.383,2,-7.544,0,0.0322,0.283,2.59e-06,0.127,0.358,173.98,songwriter,3.5086666666666666,Media,Muy baja
Annie Lennox,Halloween Hits,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",3.0,False,0.563,0.383,2,-7.544,0,0.0322,0.283,2.59e-06,0.127,0.358,173.98,songwriter,3.5086666666666666,Media,Muy baja
Annie Lennox,Halloween Party 2022,"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",0.0,False,0.563,0.383,2,-7.544,0,0.0322,0.283,2.59e-06,0.127,0.358,173.98,songwriter,3.5086666666666666,Media,Muy baja
Annie Lennox,All I Want For Christmas Is You,Angels From The Realms of Glory,0.0,False,0.523,0.322,0,-8.957,1,0.0285,0.535,0.0,0.132,0.3,126.002,songwriter,4.002433333333333,Larga,Muy baja
Alanis Morissette,Timeless Rock Hits,You Oughta Know,1.0,True,0.641,0.861,4,-6.9,1,0.0697,0.227,0.0,0.5355000000000001,0.473,105.32,songwriter,4.1626666666666665,Larga,Muy baja
Alanis Morissette,Mellow Adult Pop,Everything,1.0,False,0.487,0.729,10,-6.046,1,0.0316,0.126,9.79e-05,0.134,0.339,144.043,songwriter,4.564883333333333,Larga,Muy baja
Annie Lennox,Christmas Classics,Angels From The Realms of Glory,0.0,False,0.523,0.322,0,-8.957,1,0.0285,0.535,0.0,0.132,0.3,126.002,songwriter,4.002433333333333,Larga,Muy baja
Annie Lennox,Christmas Songs 2022,Angels From The Realms of Glory,0.0,False,0.523,0.322,0,-8.957,1,0.0285,0.535,0.0,0.132,0.3,126.002,songwriter,4.002433333333333,Larga,Muy baja
Willie Nelson;Norah Jones,Desayuno en calma,Baby It's Cold Outside,1.0,False,0.532,0.358,10,-11.136,1,0.0671,0.717,0.0,0.112,0.449,90.475,songwriter,4.008883333333333,Larga,Muy baja
Annie Lennox;African Children's Choir,Weihnachtslieder 2022,Universal Child,0.0,False,0.516,0.172,0,-12.172,1,0.0264,0.767,0.0,0.113,0.152,78.018,songwriter,4.238666666666667,Larga,Muy baja
Taba Chake,Bombay Dreams,Walk With Me,51.0,False,0.708,0.316,10,-9.507,1,0.0671,0.447,0.00023,0.079,0.652,81.403,songwriter,2.8335166666666667,Media,Media
Anupam Roy,Mehman,Mehman,16.0,False,0.603,0.783,6,-6.012,1,0.0486,0.131,4.16e-05,0.234,0.703,127.981,songwriter,4.515616666666666,Larga,Muy baja
Prateek Kuhad,Shehron Ke Raaz,Shehron Ke Raaz,46.0,False,0.777,0.215,0,-13.706,1,0.0535,0.89,0.00773,0.109,0.221,111.017,songwriter,2.538666666666667,Media,Media
Prateek Kuhad,Shehron Ke Raaz,Khone Do,44.0,False,0.514,0.123,10,-11.512,1,0.0379,0.851,0.0394,0.127,0.169,122.782,songwriter,3.989333333333333,Media,Media
Samar Mehdi,Sukoon,Sukoon,44.0,False,0.285,0.315,11,-10.124,1,0.0344,0.79,3.67e-05,0.096,0.175,79.886,songwriter,3.075,Media,Media
Suzonn,Rihaee,Rihaee,43.0,False,0.767,0.125,5,-17.493499999999997,1,0.0399,0.982,0.0,0.0938,0.838,145.136,songwriter,3.0413666666666668,Media,Media
Prateek Kuhad,cold/mess,with you/for you,46.0,False,0.731,0.317,6,-13.775,1,0.0358,0.812,0.12175,0.106,0.33,114.078,songwriter,3.86495,Media,Media
Suzonn,Sun Lo Na,Sun Lo Na,43.0,False,0.713,0.236,1,-13.288,1,0.0373,0.886,0.0,0.091,0.647,139.75,songwriter,2.7362166666666665,Media,Media
John Mayer,Continuum,Gravity,72.0,False,0.753,0.326,7,-9.883,1,0.0342,0.731,0.00131,0.24,0.237,123.799,songwriter,4.0971,Larga,Alta
Osho Jain,Wahaan,Hichkiyaa,45.0,False,0.508,0.101,1,-17.493499999999997,0,0.0506,0.682,0.0,0.0887,0.122,127.548,songwriter,1.125,Corta,Media
Pamungkas,Flying Solo,To the Bone,78.0,False,0.668,0.727,7,-6.55,0,0.027,0.514,1.9e-05,0.1,0.939,139.991,songwriter,5.74285,Larga,Alta
Suzonn,Tu Jo Paas,Tu Jo Paas,43.0,False,0.648,0.0665,7,-17.493499999999997,1,0.0336,0.984,1.08e-05,0.115,0.38,139.867,songwriter,3.54285,Media,Media
Ramil Ganjoo,Bhoola na tujhe,Bhoola na tujhe,44.0,False,0.608,0.428,4,-11.056,1,0.0325,0.82,0.00448,0.102,0.333,94.038,songwriter,2.9354666666666667,Media,Media
mehro,SKY ON FIRE,hideous,64.0,False,0.637,0.53,4,-7.53,1,0.0301,0.529,0.0144,0.109,0.363,87.034,songwriter,3.23005,Media,Alta
nobody likes you pat,spinning,songs about you,57.0,False,0.557,0.532,7,-5.047,1,0.0394,0.703,0.0,0.103,0.735,83.131,songwriter,3.156616666666667,Media,Media
Prateek Kuhad,Favorite Peeps,Favorite Peeps,52.0,False,0.611,0.525,7,-9.683,1,0.0354,0.767,0.12175,0.112,0.299,113.946,songwriter,3.2288833333333335,Media,Media
Amartya Bobo Rahut,Shaam Simti,Shaam Simti,43.0,False,0.614,0.157,4,-12.901,1,0.0375,0.981,8.08e-05,0.0922,0.506,125.755,songwriter,4.14285,Larga,Media
Jess Benko,"Do You Love Me, or Are You Just Lonely?",A Soulmate Who Wasn’t Meant to Be,71.0,False,0.571,0.0274,9,-17.493499999999997,0,0.0649,0.948,6.43e-06,0.322,0.087,124.209,songwriter,5.275933333333334,Larga,Alta
Ankur Tewari;Mikey McCleary,Gully Boy,Jeene Mein Aye Maza,44.0,False,0.743,0.215,2,-14.52,0,0.0514,0.854,0.12175,0.0814,0.521,162.09,songwriter,3.3224,Media,Media
Anupam Roy,Doorbiney Chokh Rakhbona,Amake Amar Moto Thakte Dao,46.0,False,0.566,0.419,7,-7.661,1,0.0385,0.771,0.0,0.28,0.186,147.881,songwriter,5.332433333333333,Larga,Media
Jasleen Royal;Siddharth Amit Bhavsar,Sharato Lagu (Original Motion Picture Soundtrack),"Mann Melo, Pt. 1",44.0,False,0.642,0.329,2,-9.977,1,0.0262,0.703,0.00282,0.103,0.45,101.993,songwriter,4.1284,Larga,Media
Zach Hood,Flashbacks,Flashbacks,67.0,False,0.55,0.448,11,-7.382,1,0.0314,0.879,0.0,0.0734,0.49,99.713,songwriter,3.05,Media,Alta
Stephen Sanchez,"What Was, Not Now",I Want You,60.0,False,0.499,0.313,5,-9.689,1,0.0288,0.815,0.0,0.103,0.233,125.991,songwriter,3.50755,Media,Media
Lauren Spencer Smith,Flowers,Flowers,80.0,True,0.684,0.449,3,-9.738,1,0.1575875,0.869,0.0,0.0881,0.341,66.165,songwriter,2.6228833333333332,Media,Alta
Leah Nobel,To All The Boys: Always and Forever (Music From The Netflix Film),"Beginning Middle End - From The Netflix Film ""To All The Boys: Always and Forever""",50.0,False,0.674,0.676,2,-6.878,1,0.0367,0.43,3.13e-05,0.108,0.919,78.99,songwriter,3.2471,Media,Media
Chicago,80's,You're the Inspiration,0.0,False,0.604,0.424,11,-12.288,1,0.0278,0.329,0.0,0.116,0.291,73.924,songwriter,3.8406666666666665,Media,Muy baja
Paolo Nutini,Just Best Covers,Sugar Man,10.0,False,0.616,0.329,4,-8.228,0,0.0341,0.535,1.07e-06,0.114,0.386,99.338,songwriter,2.1011,Corta,Muy baja
Paolo Nutini,Session Acoustique,Last Request,2.0,True,0.604,0.704,5,-6.564,1,0.0477,0.241,0.0,0.137,0.399,80.93,songwriter,3.67355,Media,Muy baja
Paolo Nutini,Autumn Hits,Autumn,2.0,False,0.599,0.0854,9,-12.521,1,0.0414,0.978,7.99e-05,0.0858,0.323,111.954,songwriter,2.8373333333333335,Media,Muy baja
Chicago,OK Boomers - Top Tunes,Street Player,2.0,False,0.765,0.833,10,-5.162,0,0.0873,0.0376,0.12175,0.0824,0.837,126.422,songwriter,6.54575,Muy larga,Muy baja
Paolo Nutini,Alternative Rock Mixtape,Iron Sky,6.0,False,0.395,0.625,1,-7.134,0,0.0341,0.242,0.00124,0.11,0.314,139.729,songwriter,6.218883333333333,Muy larga,Muy baja
Paolo Nutini,Relaxing Pop,Last Request,2.0,False,0.569,0.702,5,-6.561,1,0.0505,0.26,0.0,0.137,0.392,81.006,songwriter,3.67355,Media,Muy baja
Tom Petty,Обратно в клас - rock,Free Fallin',0.0,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,songwriter,4.261333333333333,Larga,Muy baja
Paolo Nutini,Low-Key Hits,Growing Up Beside You,1.0,False,0.504,0.51,7,-10.79,1,0.0415,0.771,7.61e-05,0.0766,0.0834,95.182,songwriter,3.394433333333333,Media,Muy baja
Paolo Nutini,Human - Best Adult Pop Tunes,Numpty,0.0,True,0.839,0.441,6,-9.024,1,0.0499,0.727,9.86e-06,0.11,0.897,123.007,songwriter,3.9011,Media,Muy baja
Chicago,Holly Jolly Christmas,(Because) It's Christmastime,0.0,False,0.711,0.742,11,-5.434,0,0.0294,0.172,0.000838,0.0502,0.73,100.053,songwriter,3.3337666666666665,Media,Muy baja
Paolo Nutini,Mellow Adult Pop,Chamber Music,0.0,False,0.401,0.21,7,-13.192,1,0.0327,0.768,0.12175,0.0855,0.484,150.497,songwriter,2.4611,Corta,Muy baja
Chicago,Christmas Music - Holiday Hits,(Because) It's Christmastime,0.0,False,0.711,0.742,11,-5.434,0,0.0294,0.172,0.000838,0.0502,0.73,100.053,songwriter,3.3337666666666665,Media,Muy baja
Tom Petty,Rock & Halloween,Zombie Zoo,1.0,False,0.685,0.886,9,-10.653,1,0.0323,0.0328,0.0,0.0362,0.819,116.222,songwriter,2.9751,Media,Muy baja
Tom Petty,Helloween Party,Zombie Zoo,1.0,False,0.685,0.886,9,-10.653,1,0.0323,0.0328,0.0,0.0362,0.819,116.222,songwriter,2.9751,Media,Muy baja
Tom Petty,Halloween Hits,Zombie Zoo,1.0,False,0.685,0.886,9,-10.653,1,0.0323,0.0328,0.0,0.0362,0.819,116.222,songwriter,2.9751,Media,Muy baja
Tom Petty,Pop & Halloween,Zombie Zoo,0.0,False,0.685,0.886,9,-10.653,1,0.0323,0.0328,0.0,0.0362,0.819,116.222,songwriter,2.9751,Media,Muy baja
Tom Petty,Rock Workout 2023,Free Fallin',1.0,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,songwriter,4.261333333333333,Larga,Muy baja
Tom Petty,80s Bangers Vol. 1,Free Fallin',1.0,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,songwriter,4.261333333333333,Larga,Muy baja
Tom Petty,Fishing Music,I Won't Back Down,1.0,False,0.765,0.63,7,-9.751,1,0.0304,0.0467,3.06e-05,0.223,0.963,113.967,songwriter,2.9228833333333335,Media,Muy baja
James Taylor,Christmas Playlist 2022,Auld Lang Syne,0.0,False,0.51,0.262,2,-10.906,1,0.033,0.776,0.000137,0.113,0.234,119.736,songwriter,3.6024333333333334,Media,Muy baja
James Taylor;Toots Thielemans,12 Days of Christmas 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0.0,False,0.388,0.334,4,-9.886,1,0.0314,0.364,8.45e-06,0.256,0.22,120.82,songwriter,3.8684333333333334,Media,Muy baja
James Taylor,Christmas Country Songs 2022,Santa Claus Is Coming To Town,0.0,False,0.696,0.343,7,-11.596,0,0.0376,0.707,0.000119,0.107,0.38,131.043,songwriter,3.0542166666666666,Media,Muy baja
James Taylor;Toots Thielemans,The Very Best Christmas Songs 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0.0,False,0.388,0.334,4,-9.886,1,0.0314,0.364,8.45e-06,0.256,0.22,120.82,songwriter,3.8684333333333334,Media,Muy baja
James Taylor;Toots Thielemans,Best Christmas Playlist Ever 2022,The Christmas Song (Chestnuts Roasting On An Open Fire),0.0,False,0.388,0.334,4,-9.886,1,0.0314,0.364,8.45e-06,0.256,0.22,120.82,songwriter,3.8684333333333334,Media,Muy baja
Zach Hood,13 Missed Calls,13 Missed Calls,66.0,True,0.639,0.724,7,-6.346,1,0.0664,0.452,0.0,0.159,0.522,129.712,songwriter,3.4923,Media,Alta
David Kushner,Miserable Man,Miserable Man,71.0,False,0.632,0.349,10,-10.289,1,0.0346,0.926,7.5e-05,0.294,0.307,109.981,songwriter,3.883183333333333,Media,Alta
Ber;Charlie Oriain,Meant To Be,Meant To Be,64.0,False,0.5,0.156,1,-11.472,1,0.0469,0.87,0.0,0.125,0.405,173.794,songwriter,2.7204333333333333,Media,Alta
Ramil Ganjoo,Daastaan,Daastaan,41.0,False,0.489,0.387,5,-11.834,1,0.0341,0.587,4.1e-05,0.121,0.42,172.135,songwriter,3.2790666666666666,Media,Media
Dhruv Kapoor,What Is Love,What Is Love,42.0,False,0.632,0.362,5,-13.499,1,0.0348,0.624,0.000194,0.108,0.299,78.968,songwriter,3.85,Media,Media
Vasu Raina,Tu,Tu,41.0,False,0.69,0.32,4,-12.207,1,0.0996,0.902,0.00937,0.348,0.548,129.988,songwriter,3.84615,Media,Media
Anupam Roy,Piku,Lamhe Guzar Gaye,45.0,False,0.575,0.394,10,-9.913,1,0.0238,0.357,2.05e-05,0.153,0.271,94.936,songwriter,4.30115,Larga,Media
Ayush Panda,Kuch Soona Sa Hai,Kuch Soona Sa Hai,41.0,False,0.639,0.386,10,-8.845,1,0.0252,0.822,1.85e-06,0.107,0.158,91.89,songwriter,4.721866666666667,Larga,Media
Abhilasha Sinha,Tum Ho Yahaan,Tum Ho Yahaan,41.0,False,0.504,0.548,7,-6.559,1,0.0296,0.803,0.0,0.324,0.279,162.997,songwriter,3.2822,Media,Media
Prateek Kuhad,The Way That Lovers Do,Just A Word,43.0,False,0.36,0.247,0,-9.415,1,0.0396,0.838,0.00454,0.104,0.279,77.225,songwriter,3.0002166666666668,Media,Media
Vismay Patel,Baarish Mein,Baarish Mein,42.0,False,0.693,0.296,0,-13.52,1,0.0704,0.741,0.0,0.0955,0.58,120.376,songwriter,2.533333333333333,Media,Media
Shubham Kabra,Vaari Vaari,Vaari Vaari,41.0,False,0.645,0.36,3,-9.709,1,0.0311,0.749,0.0,0.0816,0.268,122.045,songwriter,4.240216666666667,Larga,Media
Anupam Roy,Belaseshe,Obhabe Keno,43.0,False,0.578,0.307,2,-11.479,1,0.032,0.871,2.72e-05,0.114,0.316,77.917,songwriter,3.5502666666666665,Media,Media
Ashwin Adwani,Mila Hai Jabse Tu,Mila Hai Jabse Tu,41.0,False,0.714,0.405,1,-11.358,0,0.0312,0.819,1.04e-05,0.0884,0.441,119.958,songwriter,3.33775,Media,Media
Vismay Patel,Main Toh Chala,Main Toh Chala,42.0,False,0.596,0.259,1,-12.273,0,0.11,0.626,2.42e-05,0.053,0.438,94.736,songwriter,3.3,Media,Media
Jax;JVKE,u love u (feat. JVKE),u love u (feat. JVKE),60.0,False,0.793,0.462,8,-8.147,1,0.132,0.211,0.0,0.5355000000000001,0.754,160.115,songwriter,2.059466666666667,Corta,Media
Billy Joel,An Innocent Man,Uptown Girl,79.0,False,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.5355000000000001,0.792,128.993,songwriter,3.2951,Media,Alta
John Mayer,Room For Squares,Your Body Is a Wonderland,74.0,False,0.647,0.729,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,songwriter,4.160433333333334,Larga,Alta
Anson Seabra,Songs I Wrote in My Bedroom,Trying My Best,67.0,False,0.691,0.0682,5,-17.493499999999997,1,0.0645,0.951,0.0,0.0916,0.352,76.94,songwriter,3.7077833333333334,Media,Alta
Isak Danielson,Yours,Broken,74.0,False,0.434,0.637,5,-6.85,0,0.0613,0.451,0.0,0.112,0.1,141.869,songwriter,3.6056333333333335,Media,Alta
George Ezra,Gold Rush Kid,Green Green Grass,75.0,False,0.685,0.738,8,-4.413,1,0.0595,0.0695,0.0,0.128,0.8,112.972,songwriter,2.79355,Media,Alta
Sheryl Crow,Chillin' It - Mellow Day Country,Easy,0.0,False,0.521,0.57,9,-5.567,1,0.0245,0.0254,1.17e-06,0.0757,0.608,169.995,songwriter,4.222666666666667,Larga,Muy baja
Sheryl Crow,Good Times Country,Woo Woo,0.0,False,0.681,0.69,4,-8.468,1,0.0479,0.486,0.0,0.239,0.904,155.985,songwriter,3.279333333333333,Media,Muy baja
Sheryl Crow,Human - Best Adult Pop Tunes,Be Myself,0.0,False,0.67,0.788,1,-7.368,0,0.0406,0.177,0.0,0.21,0.692,116.823,songwriter,4.362666666666667,Larga,Muy baja
Sheryl Crow,Los Clásicos del Pop 90s,If It Makes You Happy,1.0,False,0.53,0.753,7,-5.146,1,0.0286,0.0463,0.000109,0.105,0.306,95.398,songwriter,5.422883333333333,Larga,Muy baja
Sheryl Crow,Cozy Country,Callin' Me When I'm Lonely,0.0,False,0.51,0.702,9,-5.117,1,0.0295,0.00143,0.0,0.105,0.276,141.904,songwriter,3.4093333333333335,Media,Muy baja
Sheryl Crow,Finest Country,Waterproof Mascara,0.0,False,0.433,0.327,5,-8.132,1,0.0271,0.372,0.0,0.103,0.292,137.878,songwriter,3.5193333333333334,Media,Muy baja
Sheryl Crow,Del gusto de mamá,If It Makes You Happy,0.0,False,0.53,0.753,7,-5.146,1,0.0286,0.0463,0.000109,0.105,0.306,95.398,songwriter,5.422883333333333,Larga,Muy baja
Jimmy Buffett,Best 70s Rock Tunes,Survive,0.0,False,0.448,0.13,0,-16.808,1,0.0318,0.399,1.05e-05,0.103,0.369,146.689,songwriter,4.8566666666666665,Larga,Muy baja
Jimmy Buffett,Sweet Home Alabama,Survive,0.0,False,0.448,0.13,0,-16.808,1,0.0318,0.399,1.05e-05,0.103,0.369,146.689,songwriter,4.8566666666666665,Larga,Muy baja
Paul Simon,Halloween Hits,The Werewolf,2.0,False,0.742,0.684,11,-6.543,0,0.137,0.139,0.0,0.115,0.547,133.593,songwriter,3.427766666666667,Media,Muy baja
Paul Simon,Helloween Party,The Werewolf,0.0,False,0.742,0.684,11,-6.543,0,0.137,0.139,0.0,0.115,0.547,133.593,songwriter,3.427766666666667,Media,Muy baja
Tom Petty and the Heartbreakers,Timeless Rock Hits,American Girl,0.0,False,0.552,0.823,2,-5.988,1,0.0332,0.445,0.000129,0.366,0.775,114.514,songwriter,3.578883333333333,Media,Muy baja
Sheryl Crow,Best Christmas Playlist Ever 2022,The Bells Of St. Mary's,0.0,False,0.456,0.167,9,-11.542,1,0.0278,0.847,0.12175,0.136,0.175,142.325,songwriter,4.54555,Larga,Muy baja
Tom Petty and the Heartbreakers,Rockin' Around The Christmas Tree 2022,Christmas All Over Again,0.0,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,songwriter,4.2271,Larga,Muy baja
Tom Petty and the Heartbreakers,OK Boomers - Top Tunes,The Last DJ,0.0,False,0.597,0.76,9,-3.94,0,0.029,0.0135,9.02e-06,0.407,0.496,131.767,songwriter,3.7997666666666667,Media,Muy baja
Tom Petty and the Heartbreakers,Christmas Playlist 2022,Christmas All Over Again,0.0,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,songwriter,4.2271,Larga,Muy baja
Tom Petty and the Heartbreakers,Santa Claus Is Coming To Town,Christmas All Over Again,0.0,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,songwriter,4.2271,Larga,Muy baja
Tom Petty and the Heartbreakers,Christmas Rock 2022,Christmas All Over Again,0.0,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,songwriter,4.2271,Larga,Muy baja
Tom Petty and the Heartbreakers,Feeling Good - Adult Pop Favorites,Echo,0.0,False,0.547,0.56,0,-6.32,1,0.0241,0.0393,3.63e-06,0.0632,0.472,83.337,songwriter,6.54575,Muy larga,Muy baja
Paul Simon,12 Days of Christmas 2022,Getting Ready For Christmas Day,0.0,False,0.733,0.756,2,-8.05,1,0.135,0.438,3.22e-05,0.335,0.923,124.09,songwriter,4.0917666666666666,Larga,Muy baja
Tom Petty and the Heartbreakers,Christmas Classics,Christmas All Over Again,0.0,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,songwriter,4.2271,Larga,Muy baja
Tom Petty and the Heartbreakers,Pop Christmas 2022,Christmas All Over Again,0.0,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,songwriter,4.2271,Larga,Muy baja
Tom Petty and the Heartbreakers,Christmas Best Hits 2022,Christmas All Over Again,0.0,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,songwriter,4.2271,Larga,Muy baja
Tom Petty and the Heartbreakers,"It's Christmas, Let's Dance",Christmas All Over Again,0.0,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,songwriter,4.2271,Larga,Muy baja
Tom Petty and the Heartbreakers,Christmas Eve At Home,Christmas All Over Again,0.0,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,songwriter,4.2271,Larga,Muy baja
Tom Petty and the Heartbreakers,All I Want For Christmas Is You,Christmas All Over Again,0.0,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,songwriter,4.2271,Larga,Muy baja
Tom Petty and the Heartbreakers,Home At Christmas,Christmas All Over Again,0.0,False,0.44,0.838,9,-6.196,1,0.0423,0.0956,0.0,0.473,0.619,138.908,songwriter,4.2271,Larga,Muy baja
Umer Farooq,Patang,Teri Ay,42.0,False,0.666,0.456,9,-9.429,1,0.0262,0.617,0.00166,0.127,0.276,100.008,songwriter,3.88,Media,Media
Annie Lennox,Fifty Shades Of Grey (Original Motion Picture Soundtrack),"I Put A Spell On You (Fifty Shades of Grey) - From ""Fifty Shades Of Grey"" Soundtrack",65.0,False,0.563,0.383,2,-7.544,0,0.0322,0.283,2.59e-06,0.127,0.357,173.984,songwriter,3.5086666666666666,Media,Alta
Hayd,What Did I Do?,What Did I Do?,57.0,False,0.586,0.279,6,-11.871,1,0.0331,0.795,0.00477,0.11,0.202,142.016,songwriter,3.5963833333333333,Media,Media
Chris Andrian Yang,Mayonaka No Door / Stay With Me,Mayonaka No Door / Stay With Me,58.0,False,0.753,0.0832,9,-13.375,1,0.0455,0.822,0.0,0.0811,0.634,99.906,songwriter,2.97,Media,Media
